"","id","as","lsg","oldstat","func","rel","assn","drink","status","howknow","cucard","survey","change","why","time","shift","shtime","fam","knnosw","nosw","inc","usenow","nowsw","x","y","distnearest","distcw","distpw","cw50","cw100","cw150","pw50","pw100","pw150","ed","pw","cw","shifted","c50","c50to100","c100to150","p50","p50to100","p100to150","switch","as1to2","as2to3","as3to4","nearest","ed4","safeswitch","safemislabel","safenolabel","switchfunc","arsenic","newstat","as4to965"
"82",83,57,0,2,1,1,0,0,0,12,0,1,"pw",1,36,NA,NA,NA,NA,NA,NA,"",NA,260063.203125,2632410,24.0030002593994,414.420989990234,24.0030002593994,0,0,0,2,4,5,12,1,0,0,0,0,0,1,1,1,"switch",0,0,0,"0to50","over10",NA,NA,NA,NA,"51to150","unsafe",0
"83",84,33,0,12,1,1,1,23,1,12,1,1,"no",NA,NA,NA,NA,3,NA,NA,NA,"",NA,260039.09375,2632380.5,23.3090000152588,415.667999267578,23.3090000152588,0,0,0,2,3,6,6,0,0,0,0,0,0,1,1,1,"noswitch",0,0,0,"0to50","6to10",0,0,1,NA,"0to50","safe",0
"84",85,16,0,13,1,1,1,23,1,12,1,1,"no",NA,NA,NA,NA,0,NA,NA,NA,"",NA,256879.96875,2633249.25,10.2340002059937,431.325988769531,10.2340002059937,0,0,0,3,13,24,5,0,0,0,0,0,0,1,2,3,"noswitch",0,0,0,"0to50","1to5",0,1,1,NA,"0to50","safe",0
"85",86,5,0,3,1,1,1,1,1,12,1,1,"pw",0,96,NA,NA,0,NA,NA,NA,"",NA,256886.578125,2633228,13.1199998855591,423.619995117188,13.1199998855591,0,0,0,4,15,26,10,1,0,0,0,0,0,1,3,3,"switch",0,0,0,"0to50","6to10",1,1,1,1,"0to50","safe",0
"86",87,5,0,3,1,1,1,23,1,2,1,1,"no",NA,NA,NA,NA,3,NA,NA,NA,"",NA,256918.890625,2633189.5,2.28699994087219,392.058990478516,2.28699994087219,0,0,0,8,19,31,4,0,0,0,0,0,0,2,3,3,"noswitch",0,0,0,"0to50","1to5",0,1,1,NA,"0to50","safe",0
"87",88,11,0,13,1,1,0,23,1,12,0,0,"no",NA,NA,NA,NA,4,NA,NA,NA,"",NA,256936.96875,2633213,5.18900012969971,373.084014892578,5.18900012969971,0,0,0,10,23,31,9,0,0,0,0,0,0,2,3,2,"noswitch",0,0,0,"0to50","6to10",0,1,1,NA,"0to50","safe",0
"88",89,5,0,3,1,1,0,23,1,12,1,1,"no",NA,NA,NA,NA,3,NA,NA,NA,"",NA,256965.140625,2633190.75,7.39499998092651,345.842987060547,7.39499998092651,0,0,0,11,24,33,10,0,0,0,0,0,0,3,3,2,"noswitch",0,0,0,"0to50","6to10",0,1,1,NA,"0to50","safe",0
"89",90,12,1,3,1,1,0,1,1,2,1,1,"pw",0,48,NA,NA,1,NA,NA,NA,"",NA,256967.515625,2633180.5,4.28399991989136,344.404998779297,4.28399991989136,0,0,0,9,23,33,10,1,0,0,0,0,0,2,3,2,"switch",0,0,0,"0to50","6to10",1,1,1,1,"0to50","safe",0
"90",91,13,4,3,1,1,0,23,1,2,0,1,"no",NA,NA,NA,NA,2,NA,NA,NA,"",NA,256941.5625,2633182.75,8.0019998550415,370,8.0019998550415,0,0,0,11,22,31,5,0,0,0,0,0,0,3,3,2,"noswitch",0,0,0,"0to50","1to5",0,1,1,NA,"0to50","safe",0
"91",92,8,0,3,1,1,1,23,1,12,1,1,"no",NA,NA,NA,NA,0,NA,NA,NA,"",NA,255581.484375,2632345.5,10.3669996261597,141.410995483398,10.3669996261597,0,0,1,3,13,33,0,0,0,0,0,0,1,1,2,4,"noswitch",0,0,0,"0to50","none",0,1,1,NA,"0to50","safe",0
"92",93,5,0,3,1,1,1,23,1,12,1,1,"no",NA,NA,NA,NA,1,NA,NA,NA,"",NA,255550.75,2632346.75,20.4099998474121,134.998992919922,20.4099998474121,0,0,1,3,8,33,10,0,0,0,0,0,1,1,1,5,"noswitch",0,0,0,"0to50","6to10",0,1,1,NA,"0to50","safe",0
"93",94,455,0,12,1,1,0,0,0,12,1,1,"pw",1,24,NA,NA,NA,NA,NA,NA,"",NA,255602.203125,2632324.25,17.9820003509521,168.251007080078,17.9820003509521,0,0,0,3,9,24,7,1,0,0,0,0,0,1,2,3,"switch",0,0,0,"0to50","6to10",NA,NA,NA,NA,"451to550","unsafe",1
"94",95,391,2,0,1,2,1,23,2,NA,1,1,"no",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,255576.21875,2632335.75,11.1470003128052,149.680999755859,11.1470003128052,0,0,0,3,9,29,6,0,0,0,0,0,0,1,2,4,"noswitch",0,0,1,"0to50","6to10",NA,NA,NA,NA,"351to450","unsafe",0
"95",96,32,1,1,1,1,0,23,1,12,1,1,"no",NA,NA,NA,NA,4,NA,NA,NA,"",NA,255564.671875,2632275.75,35.0449981689453,207.072998046875,35.0449981689453,0,0,0,1,4,11,5,0,0,0,0,0,0,1,1,2,"noswitch",0,0,0,"0to50","1to5",0,1,1,NA,"0to50","safe",0
"96",97,89,2,0,1,1,3,23,1,3,1,1,"dugnew",NA,24,NA,NA,NA,NA,NA,NA,"",NA,255540.734375,2632276.75,39.9770011901855,204.785995483398,39.9770011901855,0,0,0,1,4,11,5,NA,NA,1,0,0,0,1,1,2,"switch",0,0,0,"0to50","1to5",NA,NA,NA,NA,"51to150","unsafe",0
"97",98,100,2,3,1,1,0,23,1,2,1,1,"no",NA,NA,NA,NA,0,NA,NA,NA,"",NA,255530.90625,2632249,69.1309967041016,232.985992431641,69.1309967041016,0,0,0,0,3,8,0,0,0,0,0,0,0,0,1,1,"noswitch",1,0,0,"50to100","none",NA,NA,NA,NA,"51to150","unsafe",0
"98",99,95,2,3,1,1,1,23,1,2,1,1,"dugnew",NA,15,NA,NA,3,NA,NA,NA,"",NA,255483.84375,2632179.25,37.6529998779297,308.131011962891,37.6529998779297,0,0,0,2,3,4,0,NA,NA,1,0,0,0,1,1,1,"switch",0,0,0,"0to50","none",NA,NA,NA,NA,"51to150","unsafe",0
"99",100,5,0,3,1,1,1,23,1,12,1,1,"no",NA,NA,NA,NA,7,NA,NA,NA,"",NA,255513.71875,2632177,21.8929996490479,305.988006591797,21.8929996490479,0,0,0,2,3,5,4,0,0,0,0,0,0,1,1,1,"noswitch",0,0,0,"0to50","1to5",0,1,1,NA,"0to50","safe",0
"100",101,355,0,2,1,2,1,0,0,12,1,1,"pw",1,36,NA,NA,NA,NA,NA,NA,"",NA,255530.109375,2632191.75,32.0709991455078,290.196990966797,32.0709991455078,0,0,0,1,2,5,7,1,0,0,0,0,0,1,1,1,"switch",0,0,1,"0to50","6to10",NA,NA,NA,NA,"351to450","unsafe",0
"101",102,452,0,12,1,1,0,0,1,12,1,1,"pw",1,36,NA,NA,NA,NA,NA,NA,"",NA,255528.53125,2632178.75,19.0839996337891,303.156005859375,19.0839996337891,0,0,0,2,2,5,5,1,0,0,0,0,0,1,0,1,"switch",0,0,0,"0to50","1to5",NA,NA,NA,NA,"451to550","unsafe",1
"102",103,5,0,13,1,1,1,23,1,12,1,1,"no",NA,NA,NA,NA,8,NA,NA,NA,"",NA,255517.640625,2632167.75,12.4309997558594,314.910003662109,12.4309997558594,0,0,0,2,3,3,8,0,0,0,0,0,0,1,1,0,"noswitch",0,0,0,"0to50","6to10",0,1,1,NA,"0to50","safe",0
"103",104,5,0,3,1,1,1,23,1,12,1,1,"no",NA,NA,NA,NA,3,NA,NA,NA,"",NA,255473.03125,2632153,25.1480007171631,335.808990478516,25.1480007171631,0,0,0,1,3,3,0,0,0,0,0,0,0,1,1,0,"noswitch",0,0,0,"0to50","none",0,1,1,NA,"0to50","safe",0
"104",105,476,0,12,1,1,0,0,1,12,0,0,"pw",1,36,NA,NA,NA,NA,NA,NA,"",NA,255474.421875,2632134,23.9120006561279,354.191009521484,23.9120006561279,0,0,0,2,3,3,0,1,0,0,0,0,0,1,1,0,"switch",0,0,0,"0to50","none",NA,NA,NA,NA,"451to550","unsafe",1
"105",106,199,0,0,1,1,1,1,0,12,1,1,"pw",1,36,NA,NA,NA,3,NA,NA,"",NA,255469.8125,2632133,28.5599994659424,356.118011474609,28.5599994659424,0,0,0,2,3,3,5,1,0,0,0,0,0,1,1,0,"switch",1,0,0,"0to50","1to5",NA,NA,NA,NA,"151to250","unsafe",0
"106",107,285,0,2,1,1,0,23,0,12,1,1,"no",NA,NA,NA,NA,NA,3,NA,NA,"",NA,255462.578125,2632117.25,21.9650001525879,373.045989990234,21.9650001525879,0,0,0,2,3,3,0,0,0,0,0,0,0,1,1,0,"noswitch",0,1,0,"0to50","none",NA,NA,NA,NA,"251to350","unsafe",0
"107",108,804,0,2,0,1,0,0,0,2,1,1,"pw",1,36,NA,NA,NA,NA,NA,NA,"",NA,255415.984375,2632035.5,79.9629974365234,439.950012207031,79.9629974365234,0,0,0,0,1,2,5,1,0,0,0,0,0,0,1,1,"switch",0,0,0,"50to100","1to5",NA,NA,NA,NA,"over651","unsafe",1
"108",109,81,2,0,1,2,0,23,2,NA,1,1,"no",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,255393.359375,2632034,91.0070037841797,433.503997802734,91.0070037841797,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,"noswitch",0,0,0,"50to100","none",NA,NA,NA,NA,"51to150","unsafe",0
"109",110,25,0,0,1,1,1,23,1,12,1,1,"no",NA,NA,NA,NA,0,NA,NA,NA,"",NA,255990.453125,2632702.5,7.37099981307983,284.954986572266,7.37099981307983,0,0,0,2,8,11,5,0,0,0,0,0,0,1,2,1,"noswitch",0,0,0,"0to50","1to5",0,1,0,NA,"0to50","safe",0
"110",111,285,0,12,1,1,1,0,0,12,1,1,"pw",1,30,NA,NA,NA,NA,NA,NA,"",NA,256017.125,2632701.25,26.5130004882812,305.359985351562,26.5130004882812,0,0,0,2,8,14,8,1,0,0,0,0,0,1,2,2,"switch",0,1,0,"0to50","6to10",NA,NA,NA,NA,"251to350","unsafe",0
"111",112,218,0,12,1,1,0,0,0,12,1,1,"pw",1,36,NA,NA,NA,NA,NA,NA,"",NA,256014.625,2632704,23.3239994049072,305.007995605469,23.3239994049072,0,0,0,2,9,15,3,1,0,0,0,0,0,1,2,2,"switch",0,1,0,"0to50","1to5",NA,NA,NA,NA,"151to250","unsafe",0
"112",113,423,0,2,1,1,0,0,0,12,1,1,"pw",1,36,NA,NA,NA,NA,NA,NA,"",NA,256023.53125,2632708,31.5919990539551,314.493988037109,31.5919990539551,0,0,0,2,7,16,5,1,0,0,0,0,0,1,1,2,"switch",0,0,0,"0to50","1to5",NA,NA,NA,NA,"351to450","unsafe",1
"113",114,5,0,13,1,1,1,23,1,12,1,1,"no",NA,NA,NA,NA,7,NA,NA,NA,"",NA,256020.53125,2632731.75,32.064998626709,326.748992919922,32.064998626709,0,0,0,2,6,16,10,0,0,0,0,0,0,1,1,2,"noswitch",0,0,0,"0to50","6to10",0,1,1,NA,"0to50","safe",0
"114",115,247,1,2,0,1,1,0,0,1,1,1,"pw",1,36,NA,NA,NA,NA,NA,NA,"",NA,255985.046875,2632764.5,27.2770004272461,324.091003417969,27.2770004272461,0,0,0,2,4,14,10,1,0,0,0,0,0,1,1,2,"switch",0,1,0,"0to50","6to10",NA,NA,NA,NA,"151to250","unsafe",0
"115",116,8,1,3,1,1,1,23,1,12,1,1,"no",NA,NA,NA,NA,1,NA,NA,NA,"",NA,255971.640625,2632765.75,28.5499992370605,316.378997802734,28.5499992370605,0,0,0,2,6,12,10,0,0,0,0,0,0,1,1,2,"noswitch",0,0,0,"0to50","6to10",0,1,1,NA,"0to50","safe",0
"116",117,25,0,13,1,1,1,23,1,12,1,1,"no",NA,NA,NA,NA,3,NA,NA,NA,"",NA,255990.4375,2632781.25,43.9169998168945,340.378997802734,43.9169998168945,0,0,0,2,5,15,7,0,0,0,0,0,0,1,1,2,"noswitch",0,0,0,"0to50","6to10",0,1,1,NA,"0to50","safe",0
"117",118,5,1,0,1,2,0,23,1,12,0,0,"no",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,255991.796875,2632822,33.7529983520508,373.049987792969,33.7529983520508,0,0,0,1,4,10,12,0,0,0,0,0,0,1,1,2,"noswitch",0,0,0,"0to50","over10",0,1,0,NA,"0to50","safe",0
"118",119,5,0,13,1,1,0,23,1,12,1,1,"no",NA,NA,NA,NA,8,NA,NA,NA,"",NA,255985.671875,2632680.5,29.7840003967285,267.748992919922,29.7840003967285,0,0,0,3,8,11,0,0,0,0,0,0,0,1,1,1,"noswitch",0,0,0,"0to50","none",0,1,1,NA,"0to50","safe",0
"119",120,192,0,12,1,1,1,0,0,12,1,1,"pw",1,24,NA,NA,NA,NA,NA,NA,"",NA,255961.09375,2632704.5,31.3239994049072,264.239013671875,31.3239994049072,0,0,0,3,7,13,0,1,0,0,0,0,0,1,1,2,"switch",1,0,0,"0to50","none",NA,NA,NA,NA,"151to250","unsafe",0
"120",121,163,0,2,1,1,0,0,0,12,1,1,"pw",1,36,NA,NA,NA,NA,NA,NA,"",NA,255957.3125,2632692.25,38.8489990234375,253.087997436523,38.8489990234375,0,0,0,3,8,11,8,1,0,0,0,0,0,1,1,1,"switch",1,0,0,"0to50","6to10",NA,NA,NA,NA,"151to250","unsafe",0
"121",122,163,1,2,0,1,1,0,0,12,1,1,"pw",1,24,NA,NA,NA,NA,NA,NA,"",NA,255957.890625,2632645.5,20.9060001373291,224.95100402832,20.9060001373291,0,0,0,4,7,13,4,1,0,0,0,0,0,1,1,2,"switch",1,0,0,"0to50","1to5",NA,NA,NA,NA,"151to250","unsafe",0
"122",123,545,0,2,1,1,1,0,0,1,1,1,"pw",1,36,NA,NA,NA,NA,NA,NA,"",NA,255944.28125,2632645,9.12600040435791,213.309005737305,9.12600040435791,0,0,0,5,6,13,0,1,0,0,0,0,0,1,1,2,"switch",0,0,0,"0to50","none",NA,NA,NA,NA,"451to550","unsafe",1
"123",124,5,0,13,1,1,12,23,1,12,1,1,"no",NA,NA,NA,NA,6,NA,NA,NA,"",NA,255926.015625,2632639.75,14.5129995346069,195.457000732422,14.5129995346069,0,0,0,4,7,14,7,0,0,0,0,0,0,1,1,2,"noswitch",0,0,0,"0to50","6to10",0,1,1,NA,"0to50","safe",0
"124",125,157,2,3,1,2,0,23,1,2,1,1,"no",NA,NA,NA,NA,NA,NA,NA,NA,"",8,255931.421875,2632668.25,19.3819999694824,217.949005126953,19.3819999694824,0,0,0,2,7,14,8,0,0,0,0,0,0,1,1,2,"noswitch",1,0,0,"0to50","6to10",NA,NA,NA,NA,"151to250","unsafe",0
"125",126,194,0,2,1,1,0,0,0,12,1,1,"pw",1,24,NA,NA,NA,NA,NA,NA,"",NA,255922.484375,2632672.25,12.4610004425049,214.085006713867,12.4610004425049,0,0,0,2,8,13,8,1,0,0,0,0,0,1,2,1,"switch",1,0,0,"0to50","6to10",NA,NA,NA,NA,"151to250","unsafe",0
"126",128,47,0,13,1,1,1,23,1,12,1,1,"no",NA,NA,NA,NA,2,NA,NA,NA,"",NA,258279.734375,2632303.25,19.4379997253418,623.02197265625,19.4379997253418,0,0,0,4,16,36,10,0,0,0,0,0,0,1,3,4,"noswitch",0,0,0,"0to50","6to10",0,1,1,NA,"0to50","safe",0
"127",129,14,0,13,1,1,1,23,1,12,1,1,"no",NA,NA,NA,NA,1,NA,NA,NA,"",NA,258265.296875,2632273.75,14.4399995803833,621.97802734375,14.4399995803833,0,0,0,3,12,33,6,0,0,0,0,0,0,1,2,5,"noswitch",0,0,0,"0to50","6to10",0,1,1,NA,"0to50","safe",0
"128",130,21,0,0,1,1,0,23,1,12,1,1,"no",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,258244.984375,2632278.75,19.2210006713867,642.403991699219,19.2210006713867,0,0,0,4,14,34,10,0,0,0,0,0,0,1,2,4,"noswitch",0,0,0,"0to50","6to10",0,1,0,NA,"0to50","safe",0
"129",131,5,0,12,1,2,0,23,1,12,1,1,"no",NA,NA,NA,NA,0,NA,NA,NA,"",NA,258247.34375,2632287,19.181999206543,643.948974609375,19.181999206543,0,0,0,4,16,37,0,0,0,0,0,0,0,1,3,5,"noswitch",0,0,0,"0to50","none",0,0,1,NA,"0to50","safe",0
"130",132,19,0,13,1,1,0,23,1,12,1,1,"no",NA,NA,NA,NA,0,NA,NA,NA,"",NA,258257.921875,2632309.75,13.3559999465942,645.143005371094,13.3559999465942,0,0,0,4,17,42,8,0,0,0,0,0,0,1,3,5,"noswitch",0,0,0,"0to50","6to10",0,1,1,NA,"0to50","safe",0
"131",133,5,0,13,1,1,0,23,1,13,1,0,"no",NA,NA,NA,NA,0,NA,NA,NA,"",NA,258241.453125,2632320.75,8.52700042724609,664.958984375,8.52700042724609,0,0,0,5,19,46,12,0,0,0,0,0,0,1,3,5,"noswitch",0,0,0,"0to50","over10",0,1,1,NA,"0to50","safe",0
"132",134,5,0,3,1,1,0,23,1,12,1,1,"no",NA,NA,NA,NA,1,NA,NA,NA,"",NA,258281.21875,2632320.75,13.6120004653931,630.403991699219,13.6120004653931,0,0,0,5,17,37,10,0,0,0,0,0,0,1,3,4,"noswitch",0,0,0,"0to50","6to10",0,1,1,NA,"0to50","safe",0
"133",135,9,1,3,1,1,0,23,1,23,1,1,"no",NA,NA,NA,NA,0,NA,NA,NA,"",NA,258277.3125,2632342,18.8819999694824,644.835021972656,18.8819999694824,0,0,0,5,18,40,11,0,0,0,0,0,0,1,3,5,"noswitch",0,0,0,"0to50","over10",0,1,1,NA,"0to50","safe",0
"134",136,5,1,3,1,1,1,23,1,12,1,1,"no",NA,NA,NA,NA,1,NA,NA,NA,"",NA,258249.375,2632337.75,20.2630004882812,666.534973144531,20.2630004882812,0,0,0,5,21,42,0,0,0,0,0,0,0,1,4,5,"noswitch",0,0,0,"0to50","none",0,1,1,NA,"0to50","safe",0
"135",137,5,1,3,1,1,1,23,1,12,1,1,"no",NA,NA,NA,NA,2,NA,NA,NA,"",NA,258242.9375,2632349.5,23.8780002593994,657.828979492188,23.8780002593994,0,0,0,7,21,46,10,0,0,0,0,0,0,2,3,5,"noswitch",0,0,0,"0to50","6to10",0,1,1,NA,"0to50","safe",0
"136",138,5,2,3,1,1,1,23,1,2,0,0,"dugnew",NA,30,NA,NA,NA,NA,NA,NA,"",NA,258248.03125,2632358.75,21.2250003814697,659.411010742188,21.2250003814697,0,0,0,7,22,45,0,NA,NA,1,0,0,0,2,3,5,"switch",0,0,0,"0to50","none",1,1,1,1,"0to50","safe",0
"137",139,18,2,0,0,1,0,0,2,NA,0,0,"cworpw",NA,NA,3,6,NA,NA,NA,NA,"",NA,258236.9375,2632325.25,3.08200001716614,661.083984375,3.08200001716614,0,0,0,5,18,44,0,NA,NA,0,0,0,0,1,3,5,"switch",0,0,0,"0to50","none",1,1,0,0,"0to50","safe",0
"138",140,30,2,3,1,1,0,23,2,NA,0,1,"dugnew",NA,12,NA,NA,NA,NA,NA,NA,"",NA,258222.421875,2632280.5,9.44200038909912,663.580017089844,9.44200038909912,0,0,0,3,15,37,0,NA,NA,1,0,0,0,1,3,5,"switch",0,0,0,"0to50","none",1,1,1,1,"0to50","safe",0
"139",141,5,0,3,1,1,0,23,1,12,1,1,"no",NA,NA,NA,NA,2,NA,NA,NA,"",NA,258184.890625,2632292.75,30.9909992218018,627.56298828125,30.9909992218018,0,0,0,3,20,39,10,0,0,0,0,0,0,1,4,4,"noswitch",0,0,0,"0to50","6to10",0,1,1,NA,"0to50","safe",0
"140",142,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,90.6267013549805,23.7834663391113,0,614.39599609375,0,0,0,0,4,18,40,NA,NA,NA,NA,0,0,0,1,3,5,NA,0,0,0,"0to50",NA,NA,NA,NA,NA,"0to50","safe",0
"141",143,17,0,3,1,1,1,23,1,12,1,1,"no",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,258169.265625,2632323.75,16.1639995574951,599.880981445312,16.1639995574951,0,0,0,5,26,47,0,0,0,0,0,0,0,1,5,5,"noswitch",0,0,0,"0to50","none",0,1,1,NA,"0to50","safe",0
"142",144,26,1,3,1,1,1,23,1,1,1,1,"no",NA,NA,NA,NA,6,NA,NA,NA,"",NA,258156.15625,2632362.75,20.2250003814697,572.091979980469,20.2250003814697,0,0,0,10,29,53,5,0,0,0,0,0,0,2,4,5,"noswitch",0,0,0,"0to50","1to5",0,1,1,NA,"0to50","safe",0
"143",145,24,0,3,1,1,0,23,1,12,1,1,"no",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,258163.421875,2632350,11.3509998321533,583.755981445312,11.3509998321533,0,0,0,9,24,51,3,0,0,0,0,0,0,2,3,5,"noswitch",0,0,0,"0to50","1to5",0,1,1,NA,"0to50","safe",0
"144",146,23,0,13,1,1,1,23,1,1,1,1,"no",NA,NA,NA,NA,4,NA,NA,NA,"",NA,258153.234375,2632320.5,1.92200005054474,586.767028808594,1.92200005054474,0,0,0,7,25,45,2,0,0,0,0,0,0,2,4,4,"noswitch",0,0,0,"0to50","1to5",0,1,1,NA,"0to50","safe",0
"145",147,8,0,3,1,1,1,23,1,12,1,1,"no",NA,NA,NA,NA,1,NA,NA,NA,"",NA,258198.890625,2632336.75,26.3190002441406,621.5419921875,26.3190002441406,0,0,0,7,23,51,0,0,0,0,0,0,0,2,4,5,"noswitch",0,0,0,"0to50","none",0,1,1,NA,"0to50","safe",0
"146",148,6,2,3,1,1,1,23,1,2,1,1,"dugnew",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,258183.96875,2632339,14.2370004653931,607,14.2370004653931,0,0,0,5,24,50,0,NA,NA,1,0,0,0,1,4,5,"switch",0,0,0,"0to50","none",1,1,1,1,"0to50","safe",0
"147",149,10,0,3,1,1,0,23,1,12,1,1,"no",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,258216.8125,2632351.75,7.0310001373291,632.52197265625,7.0310001373291,0,0,0,5,25,49,9,0,0,0,0,0,0,1,4,5,"noswitch",0,0,0,"0to50","6to10",0,1,1,NA,"0to50","safe",0
"148",150,5,2,3,1,1,1,23,1,NA,1,1,"dugnew",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,258273.8125,2632386.75,10.0270004272461,672.580993652344,10.0270004272461,0,0,0,6,21,44,0,NA,NA,1,0,0,0,2,3,5,"switch",0,0,0,"0to50","none",1,1,1,1,"0to50","safe",0
"149",151,9,0,3,1,3,0,23,1,12,1,1,"no",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,258237.984375,2632378,12.164999961853,643.689025878906,12.164999961853,0,0,0,6,22,46,4,0,0,0,0,0,0,2,4,5,"noswitch",0,0,0,"0to50","1to5",0,1,1,NA,"0to50","safe",0
"150",152,34,0,3,1,3,0,23,1,12,1,1,"no",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,258295.4375,2632337.75,23.4489994049072,627.304016113281,23.4489994049072,0,0,0,6,21,36,5,0,0,0,0,0,0,2,3,3,"noswitch",0,0,0,"0to50","1to5",0,1,1,NA,"0to50","safe",0
"151",153,5,0,13,1,1,0,23,1,12,0,0,"no",NA,NA,NA,NA,3,NA,NA,NA,"",NA,258246.859375,2632400.75,21.7089996337891,645.456970214844,21.7089996337891,0,0,0,7,20,45,5,0,0,0,0,0,0,2,3,5,"noswitch",0,0,0,"0to50","1to5",0,1,1,NA,"0to50","safe",0
"152",154,5,0,3,1,1,1,23,1,12,1,1,"no",NA,NA,NA,NA,3,NA,NA,NA,"",NA,258213.359375,2632399,11.6820001602173,613.817016601562,11.6820001602173,0,0,0,6,29,50,0,0,0,0,0,0,0,2,5,5,"noswitch",0,0,0,"0to50","none",0,1,1,NA,"0to50","safe",0
"153",155,17,0,3,1,1,1,23,1,12,1,1,"no",NA,NA,NA,NA,0,NA,NA,NA,"",NA,258224.875,2632417.25,16.6469993591309,619.807006835938,16.6469993591309,0,0,0,8,24,49,0,0,0,0,0,0,0,2,4,5,"noswitch",0,0,0,"0to50","none",0,1,1,NA,"0to50","safe",0
"154",156,28,0,3,1,1,0,23,1,12,0,0,"no",NA,NA,NA,NA,0,NA,NA,NA,"",NA,258221.375,2632431.75,8.48099994659424,612.786010742188,8.48099994659424,0,0,0,5,25,46,0,0,0,0,0,0,0,1,4,5,"noswitch",0,0,0,"0to50","none",0,1,1,NA,"0to50","safe",0
"155",157,15,2,3,1,1,0,23,1,12,1,1,"dugnew",NA,NA,NA,NA,3,NA,NA,NA,"",NA,258197.75,2632421.75,16.6550006866455,592.507019042969,16.6550006866455,0,0,0,5,28,48,7,NA,NA,1,0,0,0,1,5,4,"switch",0,0,0,"0to50","6to10",1,1,1,1,"0to50","safe",0
"156",158,12,3,0,0,2,1,0,1,12,0,1,"pw",1,3,NA,NA,NA,NA,NA,NA,"",NA,258195,2632419.25,17.4120006561279,590.482971191406,17.4120006561279,0,0,0,5,27,49,6,1,0,0,0,0,0,1,5,5,"switch",0,0,0,"0to50","6to10",1,1,0,0,"0to50","safe",0
"157",159,5,0,3,1,3,1,23,1,12,1,1,"no",NA,NA,NA,NA,1,NA,NA,NA,"",NA,258160.8125,2632356.75,15.4250001907349,578.7509765625,15.4250001907349,0,0,0,10,27,52,0,0,0,0,0,0,0,2,4,5,"noswitch",0,0,0,"0to50","none",0,1,1,NA,"0to50","safe",0
"158",160,15,2,0,0,3,0,0,1,12,0,0,"cworpw",NA,NA,3,12,NA,NA,NA,NA,"",NA,258143.171875,2632338,12.0719995498657,570.181030273438,12.0719995498657,0,0,0,8,28,48,6,NA,NA,0,0,0,0,2,4,4,"switch",0,0,0,"0to50","6to10",1,1,0,0,"0to50","safe",0
"159",161,9,2,0,1,1,1,23,0,NA,1,1,"dugnew",NA,3,NA,NA,NA,NA,NA,NA,"",NA,258205.171875,2632398,12.5979995727539,606.299011230469,12.5979995727539,0,0,0,6,29,52,5,NA,NA,1,0,0,0,2,5,5,"switch",0,0,0,"0to50","1to5",1,1,0,1,"0to50","safe",0
"160",162,24,2,0,1,1,1,23,0,NA,0,1,"dugnew",NA,27,NA,NA,0,NA,NA,NA,"",NA,258119.46875,2632283.25,14.4270000457764,575.051025390625,14.4270000457764,0,0,0,6,21,42,10,NA,NA,1,0,0,0,2,3,5,"switch",0,0,0,"0to50","6to10",1,1,0,1,"0to50","safe",0
"161",163,5,1,3,1,1,0,23,1,12,1,1,"no",NA,NA,NA,NA,0,NA,NA,NA,"",NA,258108.4375,2632252.75,26.2310009002686,582.057006835938,26.2310009002686,0,0,0,7,18,38,8,0,0,0,0,0,0,2,3,4,"noswitch",0,0,0,"0to50","6to10",0,1,1,NA,"0to50","safe",0
"162",164,5,2,0,1,1,0,23,2,NA,0,1,"dugnew",NA,12,NA,NA,1,NA,NA,NA,"",NA,258086.5,2632222.25,31.9729995727539,582.333984375,31.9729995727539,0,0,0,3,17,29,14,NA,NA,1,0,0,0,1,3,3,"switch",0,0,0,"0to50","over10",1,1,0,1,"0to50","safe",0
"163",165,24,0,3,1,3,1,23,1,12,1,1,"no",NA,NA,NA,NA,0,NA,NA,NA,"",NA,258049.40625,2632219,33.5950012207031,555.611999511719,33.5950012207031,0,0,0,6,21,31,0,0,0,0,0,0,0,2,3,2,"noswitch",0,0,0,"0to50","none",0,1,1,NA,"0to50","safe",0
"164",166,5,0,3,1,1,1,23,1,12,1,1,"no",NA,NA,NA,NA,0,NA,NA,NA,"",NA,258098.703125,2632352.25,22.9580001831055,523.840026855469,22.9580001831055,0,0,0,8,24,48,8,0,0,0,0,0,0,2,4,5,"noswitch",0,0,0,"0to50","6to10",0,1,1,NA,"0to50","safe",0
